Timestamp           MALEE.Open     MALEE.High      MALEE.Low    MALEE.Close                .PE 
20/04/16                17.750         17.880         17.630         17.750              15.030
21/04/16                17.750         18.250         17.750         18.130              15.340
22/04/16                18.250         19.380         18.000         19.380              16.400
25/04/16                19.380         20.000         19.380         19.750              16.720
26/04/16                19.880         20.000         19.380         19.500              16.510
27/04/16                19.500         19.500         19.000         19.250              16.300
28/04/16                18.750         19.130         18.750         19.000              16.080
29/04/16                19.000         19.250         18.880         19.250              16.300
03/05/16                19.250         19.250         19.000         19.250              16.300
04/05/16                19.130         19.380         19.000         19.250              16.300
09/05/16                19.130         19.250         19.130         19.250              16.300
10/05/16                19.250         19.250         19.130         19.250              16.300
11/05/16                19.130         19.250         19.130         19.250              16.300
12/05/16                18.880         19.000         18.750         19.000              16.080
13/05/16                20.000         20.880         19.630         20.630              16.240
16/05/16                21.250         21.380         20.250         20.380              16.050
17/05/16                20.500         20.750         20.130         20.380              16.050
18/05/16                20.500         23.500         20.500         21.750              17.130
19/05/16                21.500         23.000         21.380         23.000              18.110
23/05/16                22.500         22.750         21.630         22.000              17.330
24/05/16                21.880         23.250         21.880         23.000              18.110
25/05/16                22.880         23.000         22.380         22.500              17.720
26/05/16                22.630         23.000         22.630         22.630              17.820
27/05/16                22.500         22.750         22.500         22.500              17.720
30/05/16                23.000         23.000         22.500         22.500              17.720
31/05/16                22.630         24.250         22.630         23.750              18.710
01/06/16                24.000         25.000         23.380         23.750              18.710
02/06/16                23.500         24.000         23.500         23.750              18.710
03/06/16                23.750         24.880         23.750         24.630              19.390
06/06/16                25.000         25.500         24.500         24.500              19.300
07/06/16                24.880         25.750         24.750         25.500              20.080
08/06/16                25.380         25.630         25.250         25.500              20.080
09/06/16                25.500         25.500         24.500         24.500              19.300
10/06/16                24.630         25.000         24.630         24.630              19.390
13/06/16                24.380         24.630         24.250         24.380              19.200
14/06/16                24.380         24.880         24.380         24.500              19.300
15/06/16                24.500         25.750         24.380         25.750              20.280
16/06/16                25.880         25.880         24.750         25.880              20.380
17/06/16                25.500         25.500         25.000         25.500              20.080
20/06/16                25.500         25.500         25.000         25.000              19.690
21/06/16                25.130         25.250         24.500         24.500              19.300
22/06/16                24.500         24.750         24.500         24.500              19.300
23/06/16                24.750         25.380         24.750         24.880              19.590
24/06/16                24.500         24.880         24.130         24.750              19.490
27/06/16                24.630         25.000         24.500         24.880              19.590
28/06/16                25.000         25.500         24.880         25.000              19.690
29/06/16                25.130         25.250         24.630         24.750              19.490
30/06/16                24.630         25.000         24.630         25.000              19.690
04/07/16                24.630         25.000         24.500         24.500              19.300
05/07/16                24.250         24.500         24.000         24.000              18.900
06/07/16                23.880         24.380         23.880         24.380              19.200
07/07/16                24.250         24.380         24.130         24.380              19.200
08/07/16                24.500         24.500         24.130         24.380              19.200
11/07/16                24.500         26.500         24.380         26.500              20.870
12/07/16                27.000         28.380         27.000         27.500              21.660
13/07/16                27.880         29.130         27.630         28.500              22.450
14/07/16                28.500         29.130         28.250         29.000              22.840
15/07/16                29.500         31.750         28.500         31.750              25.010
20/07/16                32.380         32.380         30.880         31.630              24.910
21/07/16                31.380         31.880         31.130         31.130              24.510
22/07/16                31.500         32.380         31.000         32.000              25.200
25/07/16                32.130         32.130         31.000         31.130              24.510
26/07/16                31.130         32.000         31.130         31.500              24.810
27/07/16                31.750         34.380         31.750         33.880              26.680
28/07/16                33.880         34.630         33.880         34.000              26.780
29/07/16                34.000         34.630         33.750         34.630              27.270
01/08/16                34.500         35.000         32.500         33.130              26.090
02/08/16                32.630         32.880         31.500         31.750              25.010
03/08/16                31.500         32.750         31.380         32.630              25.690
04/08/16                32.500         33.500         31.880         31.880              25.100
05/08/16                32.380         32.380         31.380         31.500              24.810
08/08/16                32.250         32.500         31.630         32.380              25.500
09/08/16                32.630         34.500         32.630         34.500              27.170
10/08/16                34.500         35.500         33.000         34.500              27.170
11/08/16                35.000         35.880         34.880         35.500              27.960
15/08/16                35.750         36.000         34.500         35.000              23.560
16/08/16                35.380         35.750         34.380         35.130              23.640
17/08/16                35.630         38.000         35.500         38.000              25.580
18/08/16                37.750         41.130         37.630         40.750              27.430
19/08/16                41.000         42.380         40.380         41.250              27.770
22/08/16                41.630         42.750         41.630         42.250              28.440
23/08/16                42.000         42.500         41.000         42.130              28.360
24/08/16                42.500         42.630         39.880         40.250              27.090
25/08/16                39.250         41.380         39.000         39.630              26.670
26/08/16                40.500         40.500         39.250         39.250              26.420
29/08/16                39.630         40.500         39.250         39.750              26.760
30/08/16                39.880         40.500         39.500         39.750              26.760
31/08/16                40.000         40.000         39.000         39.630              26.670
01/09/16                39.880         40.000         38.880         39.500              26.590
02/09/16                39.500         39.630         37.630         38.250              25.750
05/09/16                38.000         38.380         33.250         37.000              24.910
06/09/16                36.750         37.630         36.380         37.630              25.330
07/09/16                37.380         39.130         37.380         37.380              25.160
08/09/16                37.500         37.500         34.880         35.250              23.730
09/09/16                34.500         35.750         33.750         35.750              24.060
12/09/16                34.630         35.500         34.380         34.380              23.140
13/09/16                35.130         36.380         35.000         36.250              24.400
14/09/16                36.000         37.880         35.880         37.880              25.500
15/09/16                37.880         38.250         36.750         36.750              24.740
16/09/16                37.250         37.380         35.880         35.880              24.150
19/09/16                36.500         37.630         36.130         37.630              25.330
20/09/16                37.500         37.630         36.380         36.630              24.650
21/09/16                36.750         38.500         36.630         38.250              25.750
22/09/16                38.630         38.630         37.880         38.380              25.830
23/09/16                38.250         38.500         37.380         37.630              25.330
26/09/16                37.380         38.250         37.380         37.500              25.240
27/09/16                37.750         38.500         37.750         38.500              25.920
28/09/16                38.380         40.500         38.130         39.130              26.340
29/09/16                39.380         39.880         39.000         39.250              26.420
30/09/16                39.250         40.750         39.250         39.880              26.840
03/10/16                40.000         40.130         39.000         39.000              26.250
04/10/16                39.250         40.880         39.250         40.750              27.430
05/10/16                40.750         44.130         40.750         43.500              29.280
06/10/16                44.130         44.750         43.250         43.750              29.450
07/10/16                43.750         43.750         43.130         43.250              29.110
10/10/16                40.000         41.500         39.630         40.500              27.260
11/10/16                40.880         41.500         38.500         39.500              26.590
12/10/16                38.880         39.380         34.000         37.630              25.330
13/10/16                36.250         38.500         34.630         38.500              25.920
14/10/16                40.500         41.630         39.000         41.380              27.850
17/10/16                41.130         46.500         41.000         45.880              30.880
18/10/16                46.500         46.880         44.630         44.630              30.040
19/10/16                45.000         47.500         44.880         47.130              31.720
20/10/16                47.380         47.630         45.500         45.880              30.880
21/10/16                45.750         45.750         44.380         45.130              30.380
25/10/16                45.630         45.750         44.500         44.500              29.950
26/10/16                44.880         45.130         43.250         43.250              29.110
27/10/16                43.250         44.630         43.250         43.750              29.450
28/10/16                43.380         44.000         43.250         43.500              29.280
31/10/16                43.630         45.880         43.500         45.880              30.880
01/11/16                46.250         46.880         45.630         45.630              30.710
02/11/16                45.630         47.130         45.630         46.630              31.390
03/11/16                47.250         48.880         47.000         47.750              32.140
04/11/16                47.750         47.750         46.130         46.380              31.220
07/11/16                47.000         47.750         47.000         47.130              31.720
08/11/16                47.630         47.880         46.380         46.630              31.390
09/11/16                46.500         47.130         45.750         46.750              31.470
10/11/16                46.880         47.250         46.630         47.130              31.720
11/11/16                48.380         49.380         47.500         48.000              25.920
14/11/16                47.500         48.750         47.000         48.000              25.920
15/11/16                48.750         51.750         48.500         51.000              27.540
16/11/16                51.750         52.250         50.500         51.000              27.540
17/11/16                51.250         52.000         50.750         51.250              27.670
18/11/16                51.750         51.750         49.880         51.250              27.670
21/11/16                51.750         53.000         51.250         52.000              28.080
22/11/16                52.000         53.000         52.000         53.000              28.620
23/11/16                53.000         54.750         52.750         54.000              29.160
24/11/16                54.250         54.500         52.500         53.000              28.620
25/11/16                53.000         53.500         50.500         52.750              28.480
28/11/16                53.000         54.000         51.750         53.250              28.750
29/11/16                53.500         56.500         53.500         56.000              30.240
30/11/16                56.750         59.250         55.750         56.000              30.240
01/12/16                56.750         57.250         53.750         54.500              29.430
02/12/16                55.000         56.750         54.250         56.750              30.640
06/12/16                57.750         58.000         56.250         58.000              31.320
07/12/16                57.750         59.750         57.000         58.750              31.720
08/12/16                59.500         59.750         58.000         58.750              31.720
09/12/16                59.250         59.250         57.750         58.000              31.320
13/12/16                58.000         58.000         54.750         57.500              31.050
14/12/16                57.750         58.250         54.500         54.750              29.560
15/12/16                55.000         56.250         53.000         53.000              28.620
16/12/16                54.000         55.750         52.500         55.500              29.970
19/12/16                55.750         56.250         55.000         55.500              29.970
20/12/16                55.500         56.000         53.750         54.250              29.290
21/12/16                54.500         54.500         52.750         53.000              28.620
22/12/16                53.500         54.250         53.000         53.000              28.620
23/12/16                53.000         53.750         52.750         53.500              28.890
26/12/16                53.750         53.750         52.750         53.250              28.750
27/12/16                53.500         54.500         53.250         53.750              29.020
28/12/16                54.250         57.750         54.000         57.750              31.180
29/12/16                57.500         58.750         56.750         57.750              31.180
30/12/16                58.250         58.500         57.500         57.500              31.050
04/01/17                58.500         60.500         57.000         59.500              32.130
05/01/17                59.250         60.750         58.500         59.500              32.130
06/01/17                60.000         60.000         58.250         58.500              31.590
09/01/17                58.750         58.750         55.250         55.500              29.970
10/01/17                55.750         56.250         51.750         54.000              29.160
11/01/17                54.250         55.500         52.500         54.000              29.160
12/01/17                54.250         54.250         52.250         53.000              28.620
13/01/17                53.250         53.750         50.750         51.750              27.940
16/01/17                51.750         52.000         49.630         50.500              27.270
17/01/17                51.000         56.250         51.000         53.250              28.750
18/01/17                54.250         54.750         53.000         53.750              29.020
19/01/17                53.750         54.000         53.250         53.500              28.890
20/01/17                53.750         53.750         53.000         53.500              28.890
23/01/17                53.750         54.000         53.250         53.750              29.020
24/01/17                53.750         53.750         51.000         52.000              28.080
25/01/17                52.500         53.000         51.000         51.000              27.540
26/01/17                51.750         52.250         51.000         51.000              27.540
27/01/17                51.250         51.500         50.250         50.250              27.130
30/01/17                50.500         52.250         50.500         51.750              27.940
31/01/17                51.750         51.750         51.000         51.250              27.670
01/02/17                51.250         51.750         50.750         50.750              27.400
02/02/17                51.000         51.500         49.750         50.000              27.000
03/02/17                51.000         51.500         50.250         51.250              27.670
06/02/17                51.250         51.500         49.750         50.000              27.000
07/02/17                50.500         50.500         49.380         49.880              26.930
08/02/17                49.880         49.880         48.500         48.750              26.320
09/02/17                48.750         49.250         47.880         49.130              26.530
10/02/17                49.000         49.000         48.630         49.000              26.460
14/02/17                48.750         48.750         48.130         48.250              26.050
15/02/17                48.130         48.130         45.130         46.500              25.110
16/02/17                46.250         46.500         44.250         44.250              23.890
17/02/17                44.500         48.000         44.380         47.500              25.650
20/02/17                47.500         49.000         47.250         48.130              25.990
21/02/17                48.500         49.130         48.000         48.000              25.920
22/02/17                47.750         48.500         46.130         46.880              25.310
23/02/17                46.880         47.000         45.750         47.000              25.380
24/02/17                48.380         48.500         47.750         48.250              25.490
27/02/17                48.500         48.750         48.130         48.500              25.620
28/02/17                48.130         51.500         48.130         51.250              27.070
01/03/17                51.500         52.250         49.000         49.630              26.220
02/03/17                49.630         49.630         48.380         48.880              25.820
03/03/17                48.880         49.500         48.130         48.500              25.620
06/03/17                48.130         48.380         46.750         47.250              24.960
07/03/17                47.250         47.630         45.500         45.500              24.040
08/03/17                45.500         45.880         43.130         45.380              23.970
09/03/17                45.250         45.250         43.500         44.880              23.710
10/03/17                45.250         45.880         43.750         44.000              23.240
13/03/17                43.630         43.750         41.130         41.500              21.920
14/03/17                41.000         47.000         41.000         45.750              24.170
15/03/17                45.000         45.630         44.000         44.000              23.240
16/03/17                44.380         46.630         44.380         46.130              24.370
17/03/17                46.130         46.750         44.880         45.380              23.970
20/03/17                45.250         48.000         45.250         48.000              25.360
21/03/17                47.750         48.500         47.380         47.500              25.090
22/03/17                47.250         48.750         47.000         48.500              25.620
23/03/17                48.630         48.880         48.130         48.130              25.420
24/03/17                48.250         48.250         47.250         47.380              25.030
27/03/17                47.630         48.630         47.250         48.000              25.360
28/03/17                48.380         49.000         48.380         48.750              25.750
29/03/17                48.750         48.880         47.880         48.130              25.420
30/03/17                48.380         50.500         48.250         50.000              26.410
31/03/17                50.000         50.000         49.250         49.250              26.020
03/04/17                49.250         50.750         49.130         49.750              26.280
04/04/17                50.000         50.250         49.750         50.000              26.410
05/04/17                50.250         50.500         49.880         50.000              26.410
07/04/17                49.750         50.000         49.380         50.000              26.410
10/04/17                50.750         53.000         50.500         53.000              28.000
11/04/17                52.750         55.500         52.750         55.000              29.060
12/04/17                54.500         55.000         52.250         53.750              28.390
17/04/17                53.500         53.750         52.500         52.500              27.730
18/04/17                53.250         54.000         52.750         52.750              27.870
19/04/17                52.750         53.250         52.500         53.000              28.000
20/04/17                53.000         53.250         52.750         53.000              28.000
21/04/17                53.250         53.250         52.750         52.750              27.870
24/04/17                52.750         53.750         52.500         53.000              28.000
25/04/17                53.250         53.500         51.000         51.000              26.940
26/04/17                51.500         52.500         51.000         52.000              27.470
27/04/17                52.500         52.500         51.500         52.500              27.730
28/04/17                52.500         53.000         52.250         52.750              27.870
02/05/17                52.500         52.500         51.000         51.750              27.340
03/05/17                51.750         52.250         51.000         51.000              26.940
04/05/17                50.000         51.000         49.750         50.750              26.810
05/05/17                50.500         51.000         50.250         50.750              26.810
08/05/17                51.000         51.500         50.750         51.500              27.210
09/05/17                51.000         51.500         50.500         51.000              26.940
11/05/17                50.750         51.500         50.500         51.000              26.940
12/05/17                51.000         51.250         50.250         51.250              26.640
15/05/17                50.500         51.000         50.250         50.750              26.380
16/05/17                51.250         53.500         51.250         53.250              27.680
17/05/17                53.500         54.750         53.250         54.000              28.070
18/05/17                54.000         54.000         52.000         52.500              27.290
19/05/17                53.000         53.750         52.500         53.250              27.680
22/05/17                53.000         53.500         52.500         53.000              27.550
23/05/17                52.750         53.750         52.750         53.750              27.940
24/05/17                54.000         54.250         53.250         53.250              27.680
25/05/17                53.250         53.250         52.500         52.750              27.420
26/05/17                53.000         53.000         52.250         52.250              27.160
29/05/17                53.000         53.500         52.750         53.000              27.550
30/05/17                53.250         53.250         52.500         52.500              27.290
31/05/17                52.500         53.500         52.250         53.500              27.810
01/06/17                53.500         53.750         52.750         52.750              27.420
02/06/17                53.000         53.250         52.500         53.000              27.550
05/06/17                53.250         53.250         52.250         52.250              27.160
06/06/17                52.500         52.500         50.250         50.250              26.120
07/06/17                50.250         52.000         50.250         51.750              26.900
08/06/17                51.500         51.750         51.250         51.250              26.640
09/06/17                51.250         51.750         51.250         51.750              26.900
12/06/17                51.500         51.500         51.000         51.000              26.510
13/06/17                51.000         51.500         50.750         51.000              26.510
14/06/17                51.000         51.000         50.500         50.500              26.250
15/06/17                50.500         50.750         49.250         49.500              25.730
16/06/17                49.000         49.000         46.750         47.250              24.560
19/06/17                47.000         47.500         45.750         47.000              24.430
20/06/17                47.000         48.250         47.000         47.750              24.820
21/06/17                47.750         47.750         46.500         47.500              24.690
22/06/17                47.500         47.750         46.750         47.000              24.430
23/06/17                47.000         47.500         45.750         46.000              23.910
26/06/17                46.500         46.500         45.750         46.000              23.910
27/06/17                46.250         46.500         45.750         45.750              23.780
28/06/17                45.750         45.750         41.250         42.000              21.830
29/06/17                42.000         42.750         38.750         40.000              20.790
30/06/17                39.500         40.250         39.000         39.750              20.660
03/07/17                40.250         41.000         39.750         40.250              20.920
04/07/17                40.250         40.500         39.250         39.500              20.530
05/07/17                39.750         40.000         39.250         39.750              20.660
06/07/17                40.000         40.000         39.500         39.500              20.530
07/07/17                39.750         40.000         39.250         39.750              20.660
11/07/17                39.250         40.250         38.000         40.250              20.920
12/07/17                40.250         42.250         39.500         41.500              21.570
13/07/17                41.500         42.000         40.000         40.000              20.790
14/07/17                40.250         40.250         39.500         40.250              20.920
17/07/17                40.500         40.500         39.750         40.000              20.790
18/07/17                39.750         40.000         39.000         39.250              20.400
19/07/17                39.250         39.750         39.250         39.250              20.400
20/07/17                39.500         39.750         39.250         39.500              20.530
21/07/17                39.750         39.750         39.000         39.250              20.400
24/07/17                39.250         40.250         39.250         39.500              20.530
25/07/17                40.000         40.000         39.000         39.000              20.270
26/07/17                39.250         39.250         38.500         38.750              20.140
27/07/17                39.000         39.000         35.500         35.750              18.580
31/07/17                36.000         36.000         33.250         33.250              17.280
01/08/17                33.250         37.000         33.000         35.000              18.190
02/08/17                35.000         36.750         35.000         36.750              19.100
03/08/17                37.000         37.250         36.250         36.250              18.840
04/08/17                36.250         38.000         36.250         37.000              19.230
07/08/17                37.000         37.000         36.000         36.000              18.710
08/08/17                36.000         36.250         35.500         35.750              18.580
09/08/17                35.750         36.000         35.000         35.250              18.320
10/08/17                35.250         35.750         35.000         35.500              18.450
11/08/17                32.750         33.250         32.000         32.500              19.890
15/08/17                33.000         33.750         32.750         33.750              20.660
16/08/17                33.750         35.000         32.500         33.000              20.200
17/08/17                33.250         35.000         33.250         34.750              21.270
18/08/17                34.500         36.000         34.500         35.000              21.420
21/08/17                35.250         36.750         35.000         36.250              22.190
22/08/17                36.500         36.750         36.000         36.250              22.190
23/08/17                36.250         36.500         35.750         35.750              21.880
24/08/17                35.500         38.000         35.250         37.750              23.100
25/08/17                37.750         39.000         37.500         38.500              23.560
28/08/17                38.750         39.750         38.250         39.000              23.870
29/08/17                38.500         39.250         38.500         39.000              23.870
30/08/17                39.000         39.000         38.250         38.250              23.410
31/08/17                38.500         40.500         38.500         40.500              24.790
01/09/17                40.500         40.750         39.500         40.000              24.480
04/09/17                40.000         41.250         40.000         40.250              24.630
05/09/17                40.000         40.750         40.000         40.250              24.630
06/09/17                40.250         40.250         38.750         38.750              23.720
07/09/17                39.000         40.250         39.000         39.250              24.020
08/09/17                39.250         39.500         38.000         38.750              23.720
11/09/17                39.000         39.000         38.250         38.500              23.560
12/09/17                39.000         39.750         38.250         39.000              23.870
13/09/17                39.250         40.000         39.250         39.750              24.330
14/09/17                39.750         40.250         39.500         39.750              24.330
15/09/17                39.750         40.500         39.250         40.000              24.480
18/09/17                40.000         40.250         38.500         39.000              23.870
19/09/17                39.000         39.250         38.250         38.250              23.410
20/09/17                38.250         39.000         38.250         38.500              23.560
21/09/17                38.750         39.250         38.250         38.250              23.410
22/09/17                38.250         38.750         37.250         37.250              22.800
25/09/17                37.250         37.750         37.250         37.250              22.800
26/09/17                37.250         38.000         37.000         37.000              22.640
27/09/17                37.500         37.750         37.000         37.000              22.640
28/09/17                37.250         37.250         35.500         36.000              22.030
29/09/17                36.500         39.500         36.500         39.000              23.870
02/10/17                39.250         40.250         39.250         39.500              24.170
03/10/17                40.000         40.000         39.250         39.500              24.170
04/10/17                40.000         42.750         39.750         42.500              26.010
05/10/17                42.500         44.250         41.750         43.250              26.470
06/10/17                43.500         43.750         42.000         42.250              25.860
09/10/17                42.500         43.250         41.750         42.500              26.010
10/10/17                42.750         42.750         41.500         42.500              26.010
11/10/17                42.500         45.250         42.250         45.250              27.690
12/10/17                45.000         45.750         44.250         44.250              27.080
16/10/17                44.250         45.750         43.250         43.250              26.470
17/10/17                43.750         44.750         43.250         44.250              27.080
18/10/17                44.250         45.750         43.750         43.750              26.780
19/10/17                43.750         44.750         42.000         43.500              26.620
20/10/17                43.000         43.750         43.000         43.250              26.470
24/10/17                43.750         45.250         43.500         45.250              27.690
25/10/17                45.750         46.250         44.500         45.750              28.000
27/10/17                46.250         47.500         46.000         46.000              28.150
30/10/17                46.000         46.000         44.500         44.500              27.230
31/10/17                44.500         45.500         43.500         43.500              26.620
01/11/17                44.000         44.500         42.250         44.250              27.080
02/11/17                44.250         48.250         43.750         47.000              28.760
03/11/17                47.000         48.250         45.500         47.500              29.070
06/11/17                47.500         47.750         46.000         47.000              28.760
07/11/17                47.000         47.250         46.750         47.000              28.760
08/11/17                47.000         48.500         45.750         46.250              28.310
09/11/17                46.250         47.000         45.750         45.750              28.000
10/11/17                43.000         44.500         42.500         44.000              32.930
13/11/17                44.000         44.000         43.000         43.500              32.560
14/11/17                43.500         44.250         43.250         43.750              32.740
15/11/17                44.000         46.000         44.000         46.000              34.430
16/11/17                46.500         46.500         44.500         44.500              33.310
17/11/17                44.750         45.000         44.000         44.250              33.120
20/11/17                44.250         44.500         43.000         44.000              32.930
21/11/17                44.500         45.750         43.750         45.250              33.870
22/11/17                45.250         46.250         45.000         46.250              34.620
23/11/17                46.000         46.000         44.500         44.500              33.310
24/11/17                44.250         44.500         42.250         42.500              31.810
27/11/17                41.750         42.500         41.500         41.500              31.060
28/11/17                41.000         42.250         41.000         41.250              30.870
29/11/17                41.500         42.000         39.750         39.750              29.750
30/11/17                39.500         40.000         38.250         38.750              29.000
01/12/17                39.000         40.250         37.500         37.500              28.070
04/12/17                37.500         37.750         35.500         35.750              26.760
06/12/17                35.750         39.250         35.750         39.250              29.380
07/12/17                39.750         40.250         38.000         38.750              29.000
08/12/17                38.500         39.250         37.250         37.750              28.250
12/12/17                38.000         38.250         36.750         36.750              27.510
13/12/17                37.000         37.750         36.750         37.250              27.880
14/12/17                37.000         37.250         36.250         36.250              27.130
15/12/17                36.250         38.000         36.000         37.500              28.070
18/12/17                37.250         38.250         37.000         37.250              27.880
19/12/17                37.500         37.750         36.250         37.000              27.690
20/12/17                37.250         37.250         36.750         37.000              27.690
21/12/17                36.250         37.000         36.250         36.500              27.320
22/12/17                36.500         36.750         36.000         36.000              26.940
25/12/17                36.750         37.750         36.750         37.500              28.070
26/12/17                37.750         37.750         37.000         37.250              27.880
27/12/17                37.500         37.500         36.750         36.750              27.510
28/12/17                37.000         38.250         36.750         37.750              28.250
29/12/17                37.750         38.250         37.000         38.250              28.630
03/01/18                38.500         39.000         37.750         38.750              29.000
04/01/18                38.500         39.500         38.500         39.500              29.560
05/01/18                39.500         39.750         39.000         39.000              29.190
08/01/18                38.750         39.500         38.000         38.750              29.000
09/01/18                38.750         39.000         37.250         37.250              27.880
10/01/18                37.500         37.750         37.000         37.250              27.880
11/01/18                37.250         37.500         37.000         37.000              27.690
12/01/18                37.500         37.500         36.500         36.500              27.320
15/01/18                36.500         38.000         35.500         35.750              26.760
16/01/18                36.000         36.750         35.750         36.500              27.320
17/01/18                36.500         37.250         36.000         36.250              27.130
18/01/18                37.000         37.000         36.250         36.750              27.510
19/01/18                37.000         37.000         36.250         36.500              27.320
22/01/18                36.500         37.500         36.500         37.000              27.690
23/01/18                37.500         38.000         36.750         36.750              27.510
24/01/18                37.250         37.500         36.750         36.750              27.510
25/01/18                37.250         37.250         36.250         36.250              27.130
26/01/18                36.500         36.750         36.000         36.000              26.940
29/01/18                36.250         37.250         36.250         36.500              27.320
30/01/18                36.250         36.250         36.000         36.000              26.940
31/01/18                35.750         36.000         35.250         35.750              26.760
01/02/18                36.500         36.750         35.500         35.500              26.570
02/02/18                35.750         36.250         35.500         35.500              26.570
05/02/18                35.000         35.000         34.000         34.000              25.450
06/02/18                32.750         33.250         32.500         33.000              24.700
07/02/18                34.000         34.750         33.500         33.500              25.070
08/02/18                34.000         35.250         33.500         34.500              25.820
09/02/18                33.750         35.000         33.750         34.250              25.630
12/02/18                34.250         34.500         34.000         34.000              25.450
13/02/18                34.250         34.500         34.000         34.000              25.450
14/02/18                34.250         34.250         34.000         34.000              25.450
15/02/18                34.250         34.250         32.750         33.250              24.890
16/02/18                33.250         33.500         33.000         33.250              24.890
19/02/18                33.250         34.000         33.250         33.250              24.890
20/02/18                33.250         34.000         33.000         33.750              25.260
21/02/18                34.000         34.000         32.750         33.000              24.700
22/02/18                33.000         33.500         31.750         31.750              23.760
23/02/18                28.750         29.500         27.500         28.500              27.940
26/02/18                28.250         28.250         25.000         25.500              25.000
27/02/18                26.000         26.250         23.500         23.800              23.000
28/02/18                23.800         24.400         22.700         23.100              22.330
02/03/18                22.800         23.700         22.200         22.400              21.650
05/03/18                22.600         22.700         21.900         22.100              21.360
06/03/18                22.400         22.500         21.300         21.300              20.590
07/03/18                21.200         21.600         20.900         21.100              20.390
08/03/18                21.500         22.700         21.100         22.500              21.750
09/03/18                22.700         23.100         22.600         22.800              22.040
12/03/18                22.800         22.900         22.200         22.300              21.550
13/03/18                22.300         23.100         22.300         23.000              22.230
14/03/18                23.000         23.800         22.900         23.400              22.620
15/03/18                23.500         23.800         23.200         23.400              22.620
16/03/18                23.500         25.500         23.400         25.500              24.640
19/03/18                25.250         25.500         24.400         24.400              23.580
