Timestamp             CMR.Open       CMR.High        CMR.Low      CMR.Close                .PE 
07/07/17                 4.080          4.120          4.060          4.120              45.340
11/07/17                 4.100          4.100          4.080          4.080              44.900
12/07/17                 4.100          4.100          4.060          4.080              44.900
13/07/17                 4.080          4.080          4.020          4.020              44.240
14/07/17                 4.040          4.060          4.020          4.060              44.680
17/07/17                 4.040          4.080          4.040          4.060              44.680
18/07/17                 4.100          4.100          4.040          4.040              44.460
19/07/17                 4.060          4.060          4.040          4.060              44.680
20/07/17                 4.060          4.060          4.040          4.040              44.460
21/07/17                 4.040          4.060          4.020          4.020              44.240
24/07/17                 4.020          4.040          4.020          4.040              44.460
25/07/17                 4.020          4.040          4.000          4.020              44.240
26/07/17                 4.060          4.060          4.020          4.020              44.240
27/07/17                 4.020          4.060          4.000          4.000              44.020
31/07/17                 4.000          4.020          4.000          4.000              44.020
01/08/17                 4.020          4.020          3.980          3.980              43.800
02/08/17                 3.980          3.980          3.860          3.880              42.700
03/08/17                 3.900          4.020          3.880          3.960              43.580
04/08/17                 3.980          4.000          3.920          3.940              43.360
07/08/17                 3.980          3.980          3.920          3.920              43.140
08/08/17                 3.940          3.960          3.900          3.900              42.920
09/08/17                 3.920          3.940          3.880          3.880              42.700
10/08/17                 3.880          3.920          3.860          3.860              42.480
11/08/17                 3.860          3.880          3.840          3.860              42.480
15/08/17                 3.900          3.940          3.880          3.880              38.630
16/08/17                 3.880          3.920          3.860          3.860              38.430
17/08/17                 3.900          3.940          3.860          3.860              38.430
18/08/17                 3.900          3.900          3.880          3.900              38.830
21/08/17                 3.900          3.980          3.880          3.880              38.630
22/08/17                 3.900          3.920          3.880          3.880              38.630
23/08/17                 3.920          3.920          3.880          3.880              38.630
24/08/17                 3.900          4.300          3.900          4.080              40.620
25/08/17                 4.060          4.140          4.000          4.020              40.020
28/08/17                 4.040          4.060          4.020          4.040              40.220
29/08/17                 4.060          4.120          4.020          4.020              40.020
30/08/17                 4.040          4.060          4.000          4.000              39.820
31/08/17                 3.980          4.140          3.980          4.020              40.020
01/09/17                 4.040          4.040          4.000          4.020              40.020
04/09/17                 4.040          4.040          4.020          4.020              40.020
05/09/17                 4.040          4.100          4.020          4.020              40.020
06/09/17                 4.040          4.060          4.020          4.020              40.020
07/09/17                 4.020          4.120          4.020          4.020              40.020
08/09/17                 4.020          4.060          4.020          4.020              40.020
11/09/17                 4.020          4.060          4.000          4.020              40.020
12/09/17                 4.040          4.060          4.020          4.020              40.020
13/09/17                 4.080          4.100          4.020          4.040              40.220
14/09/17                 4.040          4.060          4.040          4.040              40.220
15/09/17                 4.080          4.200          4.020          4.080              40.620
18/09/17                 4.080          4.180          4.080          4.120              41.020
19/09/17                 4.120          4.140          4.080          4.080              40.620
20/09/17                 4.080          4.100          4.060          4.060              40.420
21/09/17                 4.080          4.100          4.060          4.080              40.620
22/09/17                 4.100          4.100          4.040          4.040              40.220
25/09/17                 4.060          4.060          4.020          4.040              40.220
26/09/17                 4.040          4.080          4.020          4.020              40.020
27/09/17                 4.060          4.060          4.020          4.020              40.020
28/09/17                 4.020          4.060          4.020          4.020              40.020
29/09/17                 4.040          4.060          4.020          4.020              40.020
02/10/17                 4.020          4.060          4.000          4.020              40.020
03/10/17                 4.060          4.060          4.000          4.020              40.020
04/10/17                 4.020          4.040          4.000          4.000              39.820
05/10/17                 4.020          4.020          4.000          4.000              39.820
06/10/17                 4.000          4.020          4.000          4.000              39.820
09/10/17                 4.000          4.020          3.980          4.000              39.820
10/10/17                 4.020          4.020          3.980          3.980              39.620
11/10/17                 3.980          4.000          3.960          3.960              39.420
12/10/17                 3.980          4.020          3.980          3.980              39.620
16/10/17                 4.000          4.040          4.000          4.000              39.820
17/10/17                 4.040          4.040          4.000          4.000              39.820
18/10/17                 4.000          4.000          3.980          3.980              39.620
19/10/17                 3.980          4.000          3.960          3.960              39.420
20/10/17                 3.940          4.000          3.940          3.960              39.420
24/10/17                 3.980          3.980          3.960          3.980              39.620
25/10/17                 3.980          4.020          3.980          4.000              39.820
27/10/17                 3.980          4.000          3.980          4.000              39.820
30/10/17                 4.000          4.000          3.960          4.000              39.820
31/10/17                 4.000          4.000          3.980          3.980              39.620
01/11/17                 4.000          4.000          3.940          3.940              39.230
02/11/17                 3.960          3.980          3.960          3.960              39.420
03/11/17                 3.960          3.980          3.940          3.940              39.230
06/11/17                 3.960          4.020          3.960          3.980              39.620
07/11/17                 4.000          4.020          3.960          3.960              39.420
08/11/17                 3.980          3.980          3.960          3.960              39.420
09/11/17                 3.980          3.980          3.940          3.940              39.230
10/11/17                 3.960          3.980          3.940          3.940              39.230
13/11/17                 3.980          3.980          3.920          3.920              39.030
14/11/17                 4.000          4.020          3.940          3.960              37.720
15/11/17                 4.000          4.000          3.940          3.940              37.530
16/11/17                 3.920          3.960          3.920          3.940              37.530
17/11/17                 3.940          3.960          3.940          3.940              37.530
20/11/17                 3.980          3.980          3.940          3.940              37.530
21/11/17                 3.960          3.960          3.900          3.940              37.530
22/11/17                 3.940          3.940          3.900          3.900              37.150
23/11/17                 3.920          3.920          3.900          3.900              37.150
24/11/17                 3.900          3.900          3.840          3.900              37.150
27/11/17                 3.900          3.900          3.860          3.860              36.770
28/11/17                 3.880          3.900          3.860          3.860              36.770
29/11/17                 3.860          3.860          3.840          3.860              36.770
30/11/17                 3.860          3.860          3.820          3.820              36.390
01/12/17                 3.820          3.860          3.800          3.800              36.200
04/12/17                 3.800          3.860          3.800          3.840              36.580
06/12/17                 3.860          3.860          3.800          3.840              36.580
07/12/17                 3.840          3.860          3.800          3.840              36.580
08/12/17                 3.840          3.840          3.800          3.800              36.200
12/12/17                 3.800          3.800          3.760          3.800              36.200
13/12/17                 3.760          3.780          3.680          3.680              35.050
14/12/17                 3.700          3.740          3.700          3.720              35.430
15/12/17                 3.720          3.760          3.660          3.700              35.240
18/12/17                 3.720          3.740          3.700          3.720              35.430
19/12/17                 3.720          3.720          3.680          3.680              35.050
20/12/17                 3.700          3.700          3.580          3.620              34.480
21/12/17                 3.640          3.680          3.620          3.660              34.860
22/12/17                 3.640          3.640          3.580          3.580              34.100
25/12/17                 3.600          3.620          3.540          3.540              33.720
26/12/17                 3.520          3.560          3.500          3.500              33.340
27/12/17                 3.520          3.560          3.480          3.480              33.150
28/12/17                 3.540          3.540          3.480          3.480              33.150
29/12/17                 3.500          3.520          3.500          3.520              33.530
03/01/18                 3.520          3.520          3.480          3.480              33.150
04/01/18                 3.520          3.520          3.460          3.460              32.960
05/01/18                 3.460          3.480          3.460          3.460              32.960
08/01/18                 3.460          3.500          3.460          3.500              33.340
09/01/18                 3.480          3.520          3.460          3.500              33.340
10/01/18                 3.500          3.540          3.480          3.480              33.150
11/01/18                 3.520          3.520          3.480          3.480              33.150
12/01/18                 3.500          3.520          3.500          3.500              33.340
15/01/18                 3.480          3.500          3.420          3.460              32.960
16/01/18                 3.440          3.460          3.420          3.460              32.960
17/01/18                 3.460          3.480          3.420          3.480              33.150
18/01/18                 3.440          3.460          3.400          3.400              32.390
19/01/18                 3.400          3.440          3.400          3.400              32.390
22/01/18                 3.400          3.500          3.400          3.480              33.150
23/01/18                 3.480          3.480          3.440          3.480              33.150
24/01/18                 3.440          3.480          3.440          3.460              32.960
25/01/18                 3.440          3.440          3.380          3.420              32.580
26/01/18                 3.380          3.420          3.380          3.400              32.390
29/01/18                 3.420          3.420          3.380          3.420              32.580
30/01/18                 3.420          3.420          3.360          3.420              32.580
31/01/18                 3.400          3.420          3.380          3.400              32.390
01/02/18                 3.400          3.480          3.380          3.400              32.390
02/02/18                 3.420          3.560          3.420          3.540              33.720
05/02/18                 3.480          3.540          3.480          3.540              33.720
06/02/18                 3.480          3.500          3.420          3.460              32.960
07/02/18                 3.500          3.780          3.480          3.720              35.430
08/02/18                 3.700          3.780          3.660          3.680              35.050
09/02/18                 3.660          3.680          3.640          3.660              34.860
12/02/18                 3.660          3.720          3.660          3.700              35.240
13/02/18                 3.740          3.740          3.660          3.700              35.240
14/02/18                 3.700          3.720          3.680          3.680              35.050
15/02/18                 3.660          3.720          3.660          3.700              35.240
16/02/18                 3.740          3.740          3.680          3.700              35.240
19/02/18                 3.700          3.700          3.660          3.680              35.050
20/02/18                 3.680          3.700          3.660          3.660              34.860
21/02/18                 3.660          3.660          3.600          3.600              34.290
22/02/18                 3.600          3.600          3.500          3.500              33.340
23/02/18                 3.480          3.520          3.480          3.500              33.340
26/02/18                 3.480          3.540          3.460          3.480              33.150
27/02/18                 3.560          3.560          3.440          3.440              31.420
28/02/18                 3.440          3.520          3.440          3.460              31.600
02/03/18                 3.460          3.500          3.420          3.480              31.780
05/03/18                 3.520          3.520          3.460          3.480              31.780
06/03/18                 3.520          3.520          3.440          3.440              31.420
07/03/18                 3.440          3.500          3.400          3.420              31.240
08/03/18                 3.420          3.500          3.420          3.440              31.420
09/03/18                 3.420          3.460          3.400          3.420              31.240
12/03/18                 3.420          3.480          3.420          3.480              31.780
13/03/18                 3.440          3.460          3.440          3.460              31.600
14/03/18                 3.340          3.440          3.340          3.440              31.420
15/03/18                 3.420          3.420          3.380          3.380              30.870
16/03/18                 3.380          3.400          3.380          3.400              31.050
19/03/18                 3.400          3.400          3.360          3.360              30.690
20/03/18                 3.340          3.380          3.340          3.380              30.870
21/03/18                 3.380          3.380          3.360          3.360              30.690
22/03/18                 3.380          3.440          3.340          3.360              30.690
23/03/18                 3.360          3.360          3.340          3.360              30.690
26/03/18                 3.360          3.400          3.360          3.360              30.690
27/03/18                 3.420          3.420          3.380          3.400              31.050
28/03/18                 3.400          3.400          3.380          3.380              30.870
29/03/18                 3.360          3.380          3.340          3.340              30.510
30/03/18                 3.340          3.360          3.340          3.340              30.510
02/04/18                 3.340          3.360          3.300          3.360              30.690
03/04/18                 3.320          3.340          3.300          3.300              30.140
04/04/18                 3.300          3.340          3.280          3.300              30.140
05/04/18                 3.300          3.300          3.220          3.240              29.590
09/04/18                 3.240          3.280          3.200          3.280              29.960
10/04/18                 3.280          3.280          3.220          3.240              29.590
11/04/18                 3.240          3.280          3.240          3.260              29.770
12/04/18                 3.260          3.260          3.240          3.260              29.770
17/04/18                 3.240          3.280          3.240          3.280              29.960
