Timestamp             AHC.Open       AHC.High        AHC.Low      AHC.Close                .PE 
14/09/16                37.000         37.250         36.500         37.250              35.210
15/09/16                37.500         37.500         36.750         37.500              35.440
16/09/16                37.000         37.500         37.000         37.000              34.970
19/09/16                37.500         37.500         37.500         37.500              35.440
20/09/16                37.000         37.500         36.000         37.500              35.440
21/09/16                37.500         37.500         37.000         37.500              35.440
23/09/16                37.000         38.000         36.750         38.000              35.920
26/09/16                37.000         38.000         37.000         37.500              35.440
27/09/16                36.750         37.750         36.750         37.750              35.680
29/09/16                37.000         37.000         36.750         37.000              34.970
30/09/16                37.250         37.250         37.000         37.000              34.970
03/10/16                36.750         37.000         30.000         36.750              34.730
06/10/16                36.500         36.500         36.250         36.250              34.260
07/10/16                36.750         36.750         35.250         36.750              34.730
10/10/16                35.000         36.000         35.000         35.250              33.320
11/10/16                35.500         35.500         34.750         35.000              33.080
12/10/16                36.000         36.250         33.000         35.000              33.080
13/10/16                33.500         33.500         32.000         32.000              30.250
14/10/16                34.750         36.000         34.250         34.500              32.610
17/10/16                35.000         36.000         34.000         35.000              33.080
18/10/16                34.500         35.000         34.500         35.000              33.080
20/10/16                35.000         35.250         35.000         35.250              33.320
21/10/16                35.250         35.500         35.250         35.500              33.550
25/10/16                35.750         37.000         35.750         37.000              34.970
26/10/16                36.750         36.750         36.000         36.250              34.260
27/10/16                36.250         36.250         36.250         36.250              34.260
28/10/16                36.750         36.750         36.000         36.000              34.030
01/11/16                36.500         36.750         36.000         36.750              34.730
02/11/16                35.750         36.500         35.750         36.000              34.030
03/11/16                36.750         36.750         36.500         36.500              34.500
04/11/16                36.000         36.250         36.000         36.250              34.260
07/11/16                36.500         36.500         36.500         36.500              34.500
08/11/16                36.500         36.750         36.000         36.000              34.030
09/11/16                36.000         36.500         36.000         36.000              34.030
10/11/16                36.500         36.500         35.750         35.750              33.790
11/11/16                36.250         36.750         36.000         36.500              34.500
14/11/16                36.500         36.500         35.500         35.500              28.430
15/11/16                35.750         36.000         35.500         36.000              28.840
16/11/16                36.000         36.000         35.750         36.000              28.840
17/11/16                36.000         36.000         35.750         36.000              28.840
18/11/16                36.000         36.000         36.000         36.000              28.840
21/11/16                36.000         36.250         35.750         36.250              29.040
22/11/16                36.000         36.000         36.000         36.000              28.840
23/11/16                36.000         36.000         35.750         36.000              28.840
24/11/16                36.000         36.500         35.500         35.500              28.430
25/11/16                35.500         36.250         35.500         36.250              29.040
